PhD,st_abbr,countyname,pollutant,revoked_naaqs,area_name,split,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014,yr2015,yr2016,yr2017,yr2018,yr2019,yr2020,yr2021,effec_rede,nonattain,class,part,population,fips_state,fips_cnty,pollorder,composid,exportdt
NEW JERSEY,NJ,Camden County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,513657,34,007,C,Ozone_1-hr.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,513657,34,007,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,513657,34,007,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,513657,34,007,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,Carbon Monoxide (1971),,"Philadelphia-Camden Co, PA-NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Moderate <= 12.7ppm,W,513657,34,007,C,CO.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,PM-2.5 (1997),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,513657,34,007,g,PM-2.5.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Camden County,PM-2.5 (2006),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,513657,34,007,g,PM-2.5.2006.Philadelphia,4/30/22
NEW JERSEY,NJ,Cape May County,1-Hour Ozone (1979),Revoked,"Atlantic City, NJ",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Moderate,W,97265,34,009,E,Ozone_1-hr.1990.Atlantic_City,4/30/22
NEW JERSEY,NJ,Cape May County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,97265,34,009,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Cape May County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,97265,34,009,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Cape May County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,97265,34,009,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Cumberland County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,156898,34,011,C,Ozone_1-hr.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Cumberland County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,156898,34,011,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Cumberland County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,156898,34,011,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Cumberland County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,156898,34,011,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Essex County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,783969,34,013,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Essex County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,783969,34,013,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Essex County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,783969,34,013,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Essex County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,783969,34,013,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Essex County,Carbon Monoxide (1971),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,,,,,,,,,,,,,,,,,,,,,10/22/02,,Moderate > 12.7ppm,W,783969,34,013,B,CO.1990.New_York,4/30/22
NEW JERSEY,NJ,Essex County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,783969,34,013,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Essex County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,783969,34,013,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Gloucester County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,288288,34,015,C,Ozone_1-hr.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Gloucester County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,288288,34,015,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Gloucester County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,288288,34,015,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Gloucester County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,288288,34,015,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Gloucester County,PM-2.5 (1997),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,288288,34,015,g,PM-2.5.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Gloucester County,PM-2.5 (2006),,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,288288,34,015,g,PM-2.5.2006.Philadelphia,4/30/22
NEW JERSEY,NJ,Hudson County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,634266,34,017,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,634266,34,017,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,634266,34,017,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,634266,34,017,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,Carbon Monoxide (1971),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,,,,,,,,,,,,,,,,,,,,,10/22/02,,Moderate > 12.7ppm,W,634266,34,017,B,CO.1990.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,634266,34,017,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Hudson County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,634266,34,017,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Hunterdon County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,128349,34,019,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Hunterdon County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,128349,34,019,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Hunterdon County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,128349,34,019,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Hunterdon County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,128349,34,019,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Mercer County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,366513,34,021,C,Ozone_1-hr.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Mercer County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,366513,34,021,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Mercer County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,366513,34,021,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Mercer County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,366513,34,021,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Mercer County,Carbon Monoxide (1971),,"Trenton, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,97712,34,021,D,CO.1990.Trenton,4/30/22
NEW JERSEY,NJ,Mercer County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,366513,34,021,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Mercer County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,366513,34,021,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,809858,34,023,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,809858,34,023,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,809858,34,023,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,809858,34,023,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,Carbon Monoxide (1971),,"Perth Amboy, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,49645,34,023,D,CO.1990.Perth_Amboy,4/30/22
NEW JERSEY,NJ,Middlesex County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,809858,34,023,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Middlesex County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,809858,34,023,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,630380,34,025,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,630380,34,025,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,630380,34,025,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,630380,34,025,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,Carbon Monoxide (1971),,"Freehold, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,12734,34,025,D,CO.1990.Freehold,4/30/22
NEW JERSEY,NJ,Monmouth County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,630380,34,025,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Monmouth County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,630380,34,025,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Morris County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,492276,34,027,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Morris County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,492276,34,027,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Morris County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,492276,34,027,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Morris County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,492276,34,027,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Morris County,Carbon Monoxide (1971),,"Morristown, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,21955,34,027,D,CO.1990.Morristown,4/30/22
NEW JERSEY,NJ,Morris County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,492276,34,027,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Morris County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,492276,34,027,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Ocean County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,576567,34,029,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Ocean County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,576567,34,029,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Ocean County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,576567,34,029,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Ocean County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,576567,34,029,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Ocean County,Carbon Monoxide (1971),,"Toms River, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,10667,34,029,D,CO.1990.Toms_River,4/30/22
NEW JERSEY,NJ,Passaic County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,501226,34,031,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,501226,34,031,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,501226,34,031,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,501226,34,031,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,Carbon Monoxide (1971),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,,,,,,,,,,,,,,,,,,,,,10/22/02,,Moderate > 12.7ppm,P,300116,34,031,B,CO.1990.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,PM-2.5 (1997),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,05,06,07,08,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,501226,34,031,g,PM-2.5.1997.New_York,4/30/22
NEW JERSEY,NJ,Passaic County,PM-2.5 (2006),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,09,10,11,12,,,,,,,,,,9/4/13,,Former Subpart 1,W,501226,34,031,g,PM-2.5.2006.New_York,4/30/22
NEW JERSEY,NJ,Salem County,1-Hour Ozone (1979),Revoked,"Philadelphia-Wilmington-Trenton, PA-NJ-DE-MD",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-15,W,66083,34,033,C,Ozone_1-hr.1990.Philadelphia,4/30/22
NEW JERSEY,NJ,Salem County,8-Hour Ozone (1997),Revoked,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,66083,34,033,e,Ozone_8-hr.1997.Philadelphia,4/30/22
NEW JERSEY,NJ,Salem County,8-Hour Ozone (2008),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Marginal,W,66083,34,033,f,Ozone_8-hr.2008.Philadelphia,4/30/22
NEW JERSEY,NJ,Salem County,8-Hour Ozone (2015),,"Philadelphia-Wilmington-Atlantic City, PA-NJ-MD-DE",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Marginal,W,66083,34,033,f,Ozone_8-hr.2015.Philadelphia,4/30/22
NEW JERSEY,NJ,Salem County,Carbon Monoxide (1971),,"Penns Grove, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,5201,34,033,D,CO.1990.Penns_Grove,4/30/22
NEW JERSEY,NJ,Somerset County,1-Hour Ozone (1979),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,92,93,94,95,96,97,98,99,00,01,02,03,04,,,,,,,,,,,,,,,,,,  -   -,Yes,Severe-17,W,323444,34,035,B,Ozone_1-hr.1990.New_York,4/30/22
NEW JERSEY,NJ,Somerset County,8-Hour Ozone (1997),Revoked,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,04,05,06,07,08,09,10,11,12,13,14,,,,,,,,  -   -,Yes,Moderate,W,323444,34,035,e,Ozone_8-hr.1997.New_York,4/30/22
NEW JERSEY,NJ,Somerset County,8-Hour Ozone (2008),,"New York-N. New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,12,13,14,15,16,17,18,19,20,21,  -   -,Yes,Serious,W,323444,34,035,d,Ozone_8-hr.2008.New_York,4/30/22
NEW JERSEY,NJ,Somerset County,8-Hour Ozone (2015),,"New York-Northern New Jersey-Long Island, NY-NJ-CT",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,20,21,  -   -,Yes,Moderate,W,323444,34,035,e,Ozone_8-hr.2015.New_York,4/30/22
NEW JERSEY,NJ,Somerset County,Carbon Monoxide (1971),,"Somerville, NJ",FALSE,92,93,94,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/96,,Not Classified,P,15557,34,035,D,CO.1990.Somerville,4/30/22
